,시간,시가,고가,저가,종가,거래량
22321,2018-10-10T07:00:00,7529000,7530000,7511000,7528000,46.33265404
22320,2018-10-10T08:00:00,7522000,7528000,7518000,7527000,131.8167411
22319,2018-10-10T09:00:00,7527000,7530000,7501000,7502000,226.5350587
22318,2018-10-10T10:00:00,7502000,7512000,7493000,7500000,107.7619347
22317,2018-10-10T11:00:00,7500000,7507000,7484000,7489000,131.5445948
22316,2018-10-10T12:00:00,7484000,7490000,7448000,7467000,293.6628953
22315,2018-10-10T13:00:00,7466000,7469000,7440000,7442000,210.7982383
22314,2018-10-10T14:00:00,7443000,7443000,7389000,7390000,377.3037435
22313,2018-10-10T15:00:00,7389000,7424000,7380000,7419000,222.2550324
22312,2018-10-10T16:00:00,7419000,7433000,7415000,7429000,173.1786883
22311,2018-10-10T17:00:00,7429000,7440000,7419000,7430000,120.1333372
22310,2018-10-10T18:00:00,7430000,7444000,7426000,7431000,151.9521252
22309,2018-10-10T19:00:00,7431000,7446000,7425000,7432000,75.5838986
22308,2018-10-10T20:00:00,7430000,7441000,7424000,7440000,87.45951635
22307,2018-10-10T21:00:00,7440000,7462000,7435000,7451000,251.9526283
22306,2018-10-10T22:00:00,7451000,7466000,7430000,7450000,391.1155147
22305,2018-10-10T23:00:00,7450000,7458000,7430000,7444000,248.5298249
22304,2018-10-11T00:00:00,7444000,7449000,7423000,7436000,295.9918655
22303,2018-10-11T01:00:00,7434000,7480000,7430000,7470000,370.3798675
22302,2018-10-11T02:00:00,7470000,7485000,7453000,7472000,223.5485442
22301,2018-10-11T03:00:00,7478000,7494000,7470000,7483000,73.83077968
22300,2018-10-11T04:00:00,7483000,7497000,7481000,7491000,68.72467579
22299,2018-10-11T05:00:00,7490000,7497000,7481000,7482000,36.85003859
22298,2018-10-11T06:00:00,7482000,7494000,7465000,7483000,92.25032725
22297,2018-10-11T07:00:00,7478000,7482000,7465000,7480000,71.17164299
22296,2018-10-11T08:00:00,7478000,7490000,7462000,7472000,109.8291759
22295,2018-10-11T09:00:00,7472000,7480000,7422000,7429000,526.325881
22294,2018-10-11T10:00:00,7431000,7443000,7183000,7279000,1369.913158
22293,2018-10-11T11:00:00,7280000,7280000,7195000,7236000,808.090017
22292,2018-10-11T12:00:00,7236000,7284000,7234000,7270000,288.0865757
22291,2018-10-11T13:00:00,7269000,7297000,7254000,7264000,289.8281918
22290,2018-10-11T14:00:00,7268000,7273000,7241000,7257000,257.1457597
22289,2018-10-11T15:00:00,7257000,7272000,7213000,7231000,405.4231789
22288,2018-10-11T16:00:00,7239000,7248000,7198000,7230000,365.6874034
22287,2018-10-11T17:00:00,7228000,7260000,7226000,7230000,241.9057782
22286,2018-10-11T18:00:00,7232000,7242000,7224000,7230000,230.1208335
22285,2018-10-11T19:00:00,7230000,7266000,7223000,7247000,346.0604056
22284,2018-10-11T20:00:00,7247000,7263000,7219000,7229000,462.0501982
22283,2018-10-11T21:00:00,7228000,7244000,7222000,7236000,197.5948095
22282,2018-10-11T22:00:00,7239000,7249000,7167000,7228000,357.6080715
22281,2018-10-11T23:00:00,7228000,7257000,7225000,7234000,217.1703633
22280,2018-10-12T00:00:00,7234000,7245000,7215000,7215000,139.7983531
22279,2018-10-12T01:00:00,7217000,7255000,7215000,7227000,135.9867721
22278,2018-10-12T02:00:00,7232000,7265000,7222000,7240000,145.2554487
22277,2018-10-12T03:00:00,7242000,7252000,7235000,7235000,49.01952088
22276,2018-10-12T04:00:00,7236000,7245000,7228000,7232000,34.45715163
22275,2018-10-12T05:00:00,7228000,7254000,7188000,7241000,111.7755196
22274,2018-10-12T06:00:00,7241000,7253000,7225000,7235000,45.87305864
22273,2018-10-12T07:00:00,7235000,7243000,7193000,7227000,174.2905601
22272,2018-10-12T08:00:00,7227000,7243000,7150000,7187000,380.4490924
22271,2018-10-12T09:00:00,7195000,7253000,7155000,7230000,551.8941599
22270,2018-10-12T10:00:00,7230000,7256000,7216000,7240000,424.0196252
22269,2018-10-12T11:00:00,7238000,7251000,7220000,7231000,281.9250477
22268,2018-10-12T12:00:00,7230000,7242000,7219000,7227000,282.9688165
22267,2018-10-12T13:00:00,7228000,7247000,7220000,7235000,289.4093669
22266,2018-10-12T14:00:00,7235000,7250000,7215000,7238000,262.7197084
22265,2018-10-12T15:00:00,7238000,7256000,7228000,7248000,303.3376103
22264,2018-10-12T16:00:00,7251000,7300000,7235000,7247000,504.8547755
22263,2018-10-12T17:00:00,7243000,7268000,7220000,7224000,474.0770716
22262,2018-10-12T18:00:00,7226000,7227000,7192000,7215000,238.9592993
22261,2018-10-12T19:00:00,7215000,7230000,7208000,7214000,139.6031247
22260,2018-10-12T20:00:00,7214000,7222000,7202000,7214000,129.5081958
22259,2018-10-12T21:00:00,7214000,7219000,7203000,7214000,152.6050267
22258,2018-10-12T22:00:00,7214000,7220000,7191000,7193000,150.9232335
22257,2018-10-12T23:00:00,7193000,7202000,7182000,7196000,138.725768
22256,2018-10-13T00:00:00,7196000,7220000,7189000,7214000,110.6590965
22255,2018-10-13T01:00:00,7213000,7218000,7194000,7202000,78.78233082
22254,2018-10-13T02:00:00,7208000,7213000,7195000,7200000,55.72242984
22253,2018-10-13T03:00:00,7200000,7216000,7200000,7209000,21.86614731
22252,2018-10-13T04:00:00,7213000,7215000,7206000,7206000,20.33645364
22251,2018-10-13T05:00:00,7207000,7214000,7199000,7204000,33.37778383
22250,2018-10-13T06:00:00,7202000,7214000,7198000,7201000,29.84328953
22249,2018-10-13T07:00:00,7199000,7206000,7184000,7194000,68.36609718
22247,2018-10-13T08:00:00,7189000,7195000,7180000,7183000,92.32699441
22248,2018-10-13T08:00:00,7189000,7195000,7180000,7183000,92.32699441
22246,2018-10-13T09:00:00,7180000,7209000,7172000,7196000,159.8020444
22245,2018-10-13T10:00:00,7191000,7211000,7187000,7200000,111.1048169
22244,2018-10-13T11:00:00,7204000,7211000,7185000,7192000,98.47028188
22243,2018-10-13T12:00:00,7192000,7195000,7173000,7176000,97.90075084
22242,2018-10-13T13:00:00,7175000,7193000,7170000,7178000,114.6122458
22241,2018-10-13T14:00:00,7178000,7198000,7171000,7192000,131.5093486
22240,2018-10-13T15:00:00,7192000,7202000,7183000,7201000,112.8776771
22239,2018-10-13T16:00:00,7201000,7203000,7186000,7190000,70.92089636
22238,2018-10-13T18:00:00,7189000,7198000,7184000,7192000,96.6378663
22237,2018-10-13T19:00:00,7192000,7203000,7186000,7190000,76.38950555
22236,2018-10-13T20:00:00,7193000,7196000,7177000,7188000,109.3677822
22235,2018-10-13T21:00:00,7185000,7189000,7164000,7178000,145.5643464
22234,2018-10-13T22:00:00,7180000,7187000,7162000,7170000,79.35684122
22233,2018-10-13T23:00:00,7167000,7190000,7159000,7177000,76.53311107
22232,2018-10-14T00:00:00,7177000,7190000,7173000,7185000,73.82923156
22231,2018-10-14T01:00:00,7184000,7193000,7174000,7185000,73.64100236
22230,2018-10-14T02:00:00,7176000,7200000,7175000,7197000,45.85932878
22229,2018-10-14T03:00:00,7194000,7203000,7175000,7180000,57.702789
22228,2018-10-14T04:00:00,7180000,7198000,7175000,7192000,14.26053998
22227,2018-10-14T05:00:00,7190000,7197000,7183000,7185000,14.16761721
22226,2018-10-14T06:00:00,7187000,7198000,7181000,7194000,20.76684625
22225,2018-10-14T07:00:00,7187000,7199000,7185000,7185000,26.23626506
22224,2018-10-14T08:00:00,7185000,7199000,7180000,7189000,42.99334785
22223,2018-10-14T09:00:00,7190000,7198000,7182000,7190000,68.33836362
22222,2018-10-14T10:00:00,7192000,7198000,7182000,7188000,67.52905239
22221,2018-10-14T11:00:00,7188000,7195000,7182000,7187000,85.22263203
22220,2018-10-14T12:00:00,7187000,7226000,7186000,7210000,170.4856922
22219,2018-10-14T13:00:00,7210000,7263000,7208000,7240000,161.1634665
22218,2018-10-14T14:00:00,7243000,7261000,7230000,7233000,141.7450027
22217,2018-10-14T15:00:00,7236000,7243000,7230000,7231000,115.849814
22216,2018-10-14T16:00:00,7231000,7243000,7227000,7237000,72.19558414
22215,2018-10-14T17:00:00,7237000,7241000,7225000,7226000,112.166498
22214,2018-10-14T18:00:00,7228000,7235000,7220000,7224000,89.54283744
22213,2018-10-14T19:00:00,7225000,7228000,7192000,7201000,82.07856946
22212,2018-10-14T20:00:00,7200000,7201000,7190000,7200000,119.6043142
22211,2018-10-14T21:00:00,7200000,7224000,7196000,7216000,158.8188684
22210,2018-10-14T22:00:00,7216000,7222000,7197000,7198000,62.79909881
22209,2018-10-14T23:00:00,7198000,7218000,7192000,7205000,168.1118884
22208,2018-10-15T00:00:00,7204000,7217000,7195000,7208000,81.79748761
22207,2018-10-15T01:00:00,7209000,7231000,7205000,7220000,84.666424
22206,2018-10-15T02:00:00,7224000,7232000,7214000,7219000,50.6923945
22205,2018-10-15T03:00:00,7219000,7233000,7216000,7217000,29.52076086
22204,2018-10-15T04:00:00,7218000,7235000,7217000,7235000,34.61106597
22203,2018-10-15T05:00:00,7224000,7240000,7204000,7222000,91.00050117
22202,2018-10-15T06:00:00,7215000,7227000,7204000,7218000,37.98731777
22201,2018-10-15T07:00:00,7217000,7220000,7198000,7207000,48.36054668
22200,2018-10-15T08:00:00,7207000,7214000,7186000,7198000,176.0451209
22199,2018-10-15T09:00:00,7200000,7211000,7165000,7200000,317.2437925
22198,2018-10-15T10:00:00,7199000,7222000,7198000,7220000,171.8297357
22197,2018-10-15T11:00:00,7220000,7221000,7194000,7196000,182.4446097
22196,2018-10-15T12:00:00,7198000,7212000,7196000,7212000,180.1306861
22195,2018-10-15T13:00:00,7212000,7221000,7200000,7213000,151.0995538
22194,2018-10-15T14:00:00,7212000,7494000,7212000,7427000,1064.481951
22193,2018-10-15T15:00:00,7427000,7905000,7427000,7866000,3002.924356
22192,2018-10-15T16:00:00,7870000,7870000,7477000,7477000,2647.015847
22191,2018-10-15T17:00:00,7477000,7559000,7446000,7467000,1038.623923
22190,2018-10-15T18:00:00,7466000,7491000,7394000,7479000,535.0564521
22189,2018-10-15T19:00:00,7479000,7520000,7452000,7476000,370.2404271
22188,2018-10-15T20:00:00,7480000,7519000,7450000,7475000,503.7961617
22187,2018-10-15T21:00:00,7469000,7488000,7458000,7465000,247.3848384
22186,2018-10-15T22:00:00,7465000,7480000,7448000,7448000,223.5778139
22185,2018-10-15T23:00:00,7448000,7448000,7383000,7387000,341.727319
22184,2018-10-16T00:00:00,7386000,7423000,7386000,7404000,153.0966651
22183,2018-10-16T01:00:00,7404000,7439000,7402000,7429000,125.8218507
22182,2018-10-16T02:00:00,7430000,7444000,7409000,7409000,97.3829958
22181,2018-10-16T03:00:00,7413000,7434000,7388000,7398000,86.95088913
22180,2018-10-16T04:00:00,7400000,7418000,7382000,7382000,60.53957336
22179,2018-10-16T05:00:00,7382000,7411000,7356000,7368000,98.5927075
22178,2018-10-16T06:00:00,7368000,7397000,7347000,7355000,103.7410129
22177,2018-10-16T07:00:00,7355000,7418000,7348000,7402000,157.1191443
22176,2018-10-16T08:00:00,7403000,7423000,7402000,7413000,123.9003966
22175,2018-10-16T09:00:00,7416000,7424000,7360000,7390000,234.3519228
22174,2018-10-16T10:00:00,7390000,7414000,7365000,7385000,171.9856455
22173,2018-10-16T11:00:00,7386000,7401000,7377000,7393000,132.888977
22172,2018-10-16T12:00:00,7393000,7395000,7380000,7380000,172.778588
22171,2018-10-16T13:00:00,7380000,7396000,7378000,7389000,103.2180675
22170,2018-10-16T14:00:00,7389000,7440000,7376000,7433000,291.7660141
22169,2018-10-16T15:00:00,7433000,7465000,7413000,7415000,261.466963
22168,2018-10-16T16:00:00,7415000,7416000,7385000,7400000,162.8511928
22167,2018-10-16T17:00:00,7400000,7402000,7360000,7376000,179.7100819
22166,2018-10-16T18:00:00,7380000,7389000,7360000,7367000,145.1738081
22165,2018-10-16T19:00:00,7367000,7384000,7363000,7381000,125.4274356
22164,2018-10-16T20:00:00,7380000,7393000,7374000,7392000,144.0892128
22163,2018-10-16T21:00:00,7388000,7395000,7366000,7375000,179.4190695
22162,2018-10-16T22:00:00,7376000,7390000,7370000,7375000,122.3564971
22161,2018-10-16T23:00:00,7371000,7374000,7350000,7354000,191.8977289
22160,2018-10-17T00:00:00,7355000,7371000,7340000,7346000,148.882025
22159,2018-10-17T01:00:00,7343000,7347000,7312000,7336000,116.886877
22158,2018-10-17T02:00:00,7343000,7349000,7323000,7337000,45.2723981
22157,2018-10-17T03:00:00,7337000,7350000,7333000,7341000,37.09203662
22156,2018-10-17T04:00:00,7342000,7345000,7320000,7334000,36.63817132
22155,2018-10-17T05:00:00,7343000,7346000,7316000,7332000,64.43443562
22154,2018-10-17T06:00:00,7332000,7344000,7320000,7344000,82.81266771
22153,2018-10-17T07:00:00,7344000,7350000,7319000,7343000,99.59751865
22152,2018-10-17T08:00:00,7333000,7377000,7328000,7352000,105.427616
22151,2018-10-17T09:00:00,7352000,7372000,7334000,7349000,189.1247785
22150,2018-10-17T10:00:00,7349000,7380000,7345000,7352000,180.2621424
22149,2018-10-17T11:00:00,7353000,7354000,7337000,7341000,176.5485837
22148,2018-10-17T12:00:00,7337000,7357000,7334000,7348000,177.9319336
22147,2018-10-17T13:00:00,7349000,7358000,7335000,7338000,155.0116706
22146,2018-10-17T14:00:00,7344000,7361000,7335000,7339000,155.1288268
22145,2018-10-17T15:00:00,7339000,7350000,7332000,7334000,138.7836707
22144,2018-10-17T16:00:00,7334000,7338000,7320000,7333000,99.74342017
22143,2018-10-17T17:00:00,7333000,7343000,7315000,7320000,143.2015305
22142,2018-10-17T18:00:00,7324000,7331000,7300000,7312000,163.7641088
22141,2018-10-17T19:00:00,7312000,7318000,7284000,7286000,177.868201
22140,2018-10-17T20:00:00,7286000,7310000,7281000,7310000,198.0402797
22139,2018-10-17T21:00:00,7310000,7314000,7297000,7301000,127.442313
22138,2018-10-17T22:00:00,7301000,7311000,7280000,7304000,155.2541371
22137,2018-10-17T23:00:00,7303000,7330000,7282000,7318000,212.4678017
22136,2018-10-18T00:00:00,7318000,7327000,7310000,7312000,104.0149841
22135,2018-10-18T01:00:00,7312000,7323000,7303000,7314000,100.3560786
22134,2018-10-18T02:00:00,7316000,7326000,7306000,7321000,15.03822143
22133,2018-10-18T03:00:00,7321000,7325000,7300000,7325000,50.52173084
22132,2018-10-18T04:00:00,7325000,7325000,7290000,7304000,78.17619691
22131,2018-10-18T05:00:00,7303000,7325000,7300000,7309000,35.57693338
22130,2018-10-18T06:00:00,7323000,7330000,7311000,7318000,43.96136913
22129,2018-10-18T07:00:00,7318000,7335000,7313000,7333000,58.35681325
22128,2018-10-18T08:00:00,7333000,7335000,7322000,7327000,62.62439124
22127,2018-10-18T09:00:00,7327000,7348000,7311000,7342000,123.2600053
22126,2018-10-18T10:00:00,7342000,7349000,7328000,7334000,166.1244486
22125,2018-10-18T11:00:00,7334000,7348000,7323000,7340000,187.5954707
22124,2018-10-18T12:00:00,7339000,7358000,7325000,7339000,162.4314584
22123,2018-10-18T13:00:00,7339000,7348000,7333000,7342000,114.0172141
22122,2018-10-18T14:00:00,7342000,7344000,7329000,7336000,116.643721
22121,2018-10-18T15:00:00,7336000,7349000,7330000,7344000,103.5742947
22120,2018-10-18T16:00:00,7344000,7352000,7336000,7340000,109.2495612
22119,2018-10-18T17:00:00,7340000,7350000,7328000,7344000,165.918874
22118,2018-10-18T18:00:00,7344000,7354000,7336000,7351000,97.8126374
22117,2018-10-18T19:00:00,7351000,7360000,7342000,7358000,94.10082893
22116,2018-10-18T20:00:00,7358000,7367000,7349000,7360000,99.64486968
22115,2018-10-18T21:00:00,7360000,7367000,7350000,7360000,97.46066086
22114,2018-10-18T22:00:00,7360000,7366000,7344000,7353000,149.3997005
22113,2018-10-18T23:00:00,7353000,7360000,7347000,7360000,111.3966405
22112,2018-10-19T00:00:00,7360000,7370000,7347000,7365000,151.0618248
22111,2018-10-19T01:00:00,7365000,7390000,7356000,7389000,90.95720341
22110,2018-10-19T02:00:00,7390000,7390000,7318000,7347000,190.7225944
22109,2018-10-19T03:00:00,7347000,7367000,7330000,7353000,90.45297528
22108,2018-10-19T04:00:00,7349000,7357000,7340000,7350000,44.23658899
22107,2018-10-19T05:00:00,7350000,7356000,7340000,7341000,36.7078996
22106,2018-10-19T06:00:00,7345000,7345000,7326000,7333000,59.5438028
22105,2018-10-19T07:00:00,7333000,7350000,7315000,7345000,82.45987167
22104,2018-10-19T08:00:00,7345000,7346000,7323000,7343000,58.64336492
22103,2018-10-19T09:00:00,7343000,7363000,7332000,7357000,125.5830319
22102,2018-10-19T10:00:00,7357000,7364000,7346000,7349000,121.3561644
22101,2018-10-19T11:00:00,7349000,7354000,7338000,7345000,124.1674511
22100,2018-10-19T12:00:00,7345000,7345000,7327000,7340000,146.3161352
22099,2018-10-19T13:00:00,7340000,7353000,7331000,7349000,156.211183
22098,2018-10-19T14:00:00,7348000,7350000,7318000,7318000,190.429241
22097,2018-10-19T15:00:00,7323000,7323000,7299000,7312000,204.0917992
22096,2018-10-19T16:00:00,7310000,7316000,7289000,7293000,273.0925499
22095,2018-10-19T17:00:00,7293000,7315000,7289000,7312000,130.213431
22094,2018-10-19T18:00:00,7311000,7325000,7301000,7309000,90.52085659
22093,2018-10-19T19:00:00,7308000,7324000,7308000,7320000,120.2830581
22092,2018-10-19T20:00:00,7320000,7324000,7304000,7312000,118.2516349
22091,2018-10-19T21:00:00,7312000,7319000,7292000,7301000,127.1268747
22090,2018-10-19T22:00:00,7300000,7306000,7293000,7295000,155.065436
22089,2018-10-19T23:00:00,7295000,7301000,7284000,7290000,153.9981655
22088,2018-10-20T00:00:00,7288000,7300000,7283000,7294000,100.8767493
22087,2018-10-20T01:00:00,7294000,7302000,7284000,7286000,83.0750699
22086,2018-10-20T02:00:00,7286000,7298000,7286000,7289000,34.52239421
22085,2018-10-20T03:00:00,7289000,7311000,7288000,7299000,67.62072898
22084,2018-10-20T04:00:00,7295000,7306000,7283000,7301000,38.90303333
22083,2018-10-20T05:00:00,7286000,7305000,7281000,7282000,49.11170802
22082,2018-10-20T06:00:00,7291000,7296000,7281000,7286000,63.25249631
22081,2018-10-20T07:00:00,7286000,7292000,7282000,7291000,54.95005574
22080,2018-10-20T08:00:00,7291000,7303000,7287000,7291000,71.75687233
22079,2018-10-20T09:00:00,7291000,7296000,7268000,7271000,151.7081106
22078,2018-10-20T10:00:00,7272000,7297000,7265000,7282000,128.2320711
22077,2018-10-20T11:00:00,7282000,7290000,7267000,7275000,136.8862249
22076,2018-10-20T12:00:00,7273000,7291000,7268000,7278000,75.83352381
22075,2018-10-20T13:00:00,7276000,7297000,7273000,7276000,111.862018
22074,2018-10-20T14:00:00,7276000,7288000,7268000,7271000,124.5753803
22073,2018-10-20T15:00:00,7271000,7314000,7271000,7290000,208.4386061
22072,2018-10-20T16:00:00,7290000,7301000,7285000,7286000,105.0522611
22071,2018-10-20T17:00:00,7286000,7293000,7270000,7284000,117.1034543
22070,2018-10-20T18:00:00,7284000,7298000,7283000,7295000,77.7971518
22069,2018-10-20T19:00:00,7295000,7297000,7285000,7286000,64.81017326
22068,2018-10-20T20:00:00,7286000,7317000,7285000,7306000,119.6733331
22067,2018-10-20T21:00:00,7306000,7313000,7294000,7304000,96.22792394
22066,2018-10-20T22:00:00,7299000,7310000,7295000,7300000,80.60269744
22065,2018-10-20T23:00:00,7300000,7310000,7293000,7293000,67.44684856
22064,2018-10-21T00:00:00,7293000,7305000,7289000,7289000,74.84241636
22063,2018-10-21T01:00:00,7289000,7298000,7286000,7287000,53.62860857
22062,2018-10-21T02:00:00,7287000,7298000,7286000,7297000,24.69061512
22061,2018-10-21T03:00:00,7297000,7304000,7285000,7290000,26.1959152
22060,2018-10-21T04:00:00,7290000,7304000,7285000,7292000,29.19098024
22059,2018-10-21T05:00:00,7292000,7304000,7290000,7291000,10.32099738
22058,2018-10-21T06:00:00,7296000,7304000,7288000,7288000,17.00056562
22057,2018-10-21T07:00:00,7289000,7304000,7287000,7292000,20.28390816
22056,2018-10-21T08:00:00,7292000,7304000,7287000,7302000,47.63920897
22055,2018-10-21T09:00:00,7302000,7320000,7301000,7311000,142.1330894
